1	ID	target	0.0
0	0	1	0.018163086589509894
0	4.37E-06	1	0.007125434702610318
1	8.74E-06	1	0.09516804275992728
1	1.31E-05	1	0.04596624406656896
0	2.19E-05	1	0.0076638992770025295
1	2.62E-05	0	0.02543529876592827
0	3.94E-05	0	0.07362072854319975
1	7.87E-05	1	0.06347957186963894
0	8.31E-05	0	0.10527772028052178
1	8.74E-05	1	0.0669684095380612
1	9.18E-05	1	0.023458406094867115
1	0.000104936	1	0.014615660685782959
0	0.000109309	0	0.008293294244611853
1	0.000118053	1	0.06735409735803118
0	0.000122426	1	0.014903310957096417
0	0.000126798	1	0.013118565449044389
0	0.00013117	1	0.03621959203632736
1	0.000135543	1	0.06651441746157548
1	0.000139915	1	0.03574924349823202
1	0.000144288	1	0.04342151353365346
1	0.00014866	1	0.10471891387230191
1	0.000157405	1	0.02436887630221488
0	0.000161777	1	0.02865671093961009
1	0.000170522	1	0.07650829199538497
1	0.000174894	1	0.04196316589683827
0	0.000188011	1	0.04792966234329354
1	0.000209873	1	0.01960562964322921
1	0.000214245	1	0.020286502297474227
1	0.00022299	1	0.013909278143956297
0	0.000227362	0	0.009503995923084915
1	0.000236107	1	0.1314654695718632
1	0.000240479	1	0.0144127450155836
1	0.000253596	1	0.06270420413405915
1	0.000257969	1	0.04097444000626819
1	0.000262341	1	0.07421663494639857
0	0.00027983	0	0.011852735413290532
1	0.000306064	1	0.0487471373304949
1	0.000310437	1	0.06799523446851528
1	0.000314809	1	0.06628532177452233
1	0.000323554	1	0.031936972681509496
1	0.000327926	0	0.026695034727591823
0	0.000332299	0	0.012924996608620279
1	0.000341043	1	0.020697422149428584
1	0.00035416	0	0.045260716699549224
1	0.00037165	1	0.016710775764033185
1	0.000380394	1	0.06513057272250657
1	0.000384767	1	0.047317536909895576
0	0.000389139	0	0.1746397328983462
1	0.000393511	0	0.008292293837997946
0	0.000397884	1	0.01656095815336756
1	0.000402256	1	0.11632627226503449
0	0.000406628	1	0.01849959929530968
1	0.000415373	1	0.1313704368588855
1	0.000424118	1	0.013104360192523602
1	0.00044598	1	0.010612975863314326
1	0.000459097	1	0.029683160831172676
1	0.000467841	1	0.029637639408117884
1	0.000476586	1	0.013235859592513853
1	0.000489703	1	0.06852369325890395
1	0.000494075	0	0.019896650379440873
1	0.000498448	1	0.008980093213307309
1	0.000515937	1	0.016609494727567405
1	0.00052031	1	0.12168703928520143
0	0.000529054	0	0.020877820942754383
0	0.000533427	0	0.015990488743810333
1	0.000537799	1	0.030306761354021525
0	0.000542171	1	0.00827868035613404
0	0.000555288	0	0.004889793841308714
1	0.000564033	1	0.02089544653921264
1	0.00057715	0	0.03558216464911646
1	0.000590267	1	0.03861154002945924
1	0.000603384	0	0.024399626578719167
1	0.000612129	1	0.03374203538655377
1	0.000620874	1	0.030213072275020098
1	0.000638363	1	0.022474441921892154
1	0.000655852	1	0.01638468875326129
1	0.000660225	0	0.023131451756185504
1	0.000668969	1	0.04904044264033303
1	0.000673342	1	0.04943704909473178
1	0.000695204	1	0.03767004373214366
0	0.000699576	1	0.006359409640613046
1	0.000703948	1	0.03829505961952044
1	0.000717065	0	0.02146658792359389
0	0.000721438	1	0.025892745836611403
1	0.00072581	0	0.016465269957455484
1	0.000738927	0	0.04552824790278521
1	0.000743299	0	0.024402212075913827
1	0.000756416	0	0.00338020083720207
1	0.000760789	1	0.025195552334816143
1	0.000765161	0	0.018943892000774943
1	0.000782651	1	0.10714648737190256
1	0.000787023	1	0.06991009169059048
0	0.00080014	1	0.036877793964105156
1	0.000813257	1	0.020165357548205396
1	0.000835119	1	0.054734904902807274
1	0.000839491	1	0.03945485325896499
1	0.00085698	0	0.04579018771719037
1	0.000861353	1	0.051473222905845994
1	0.000865725	1	0.079088462030502
1	0.000870098	1	0.060704380877205026
0	0.00087447	0	0.059742069140968516
1	0.000878842	1	0.021968171211508968
1	0.000887587	0	0.018405902848121963
1	0.000891959	1	0.025224038059830967
0	0.000896332	0	0.018833051520107346
1	0.000900704	1	0.01401760892092045
1	0.000905076	1	0.024460970889529556
1	0.000913821	1	0.018573123170074975
1	0.000926938	0	0.01250642962223207
1	0.00093131	1	0.0244774786563801
1	0.000944427	1	0.035210398191190755
0	0.0009488	1	0.02786414182466101
1	0.000961917	1	0.024581979137764037
1	0.000966289	1	0.1002835890871953
1	0.000975034	1	0.09455788878097131
1	0.000979406	1	0.0855248346405329
1	0.000983779	1	0.014181920887571859
1	0.000992523	0	0.041108266435094985
1	0.000996896	0	0.009548184689761595
0	0.001001268	0	0.03024740180154198
1	0.00100564	1	0.012208890345147027
1	0.001010013	1	0.03332283056309199
0	0.001014385	1	0.01511678937854781
1	0.001036247	0	0.02777890282335509
1	0.001040619	1	0.10516217324663556
0	0.001049364	0	0.03329872417941304
1	0.001053736	0	0.013556284594268712
1	0.001075598	1	0.09621527622209763
1	0.00107997	1	0.017244034523566053
1	0.001084343	0	0.008375051062211362
1	0.001088715	1	0.06090705538076415
1	0.001093087	0	0.023363804124454976
1	0.001106204	1	0.0396482726855178
1	0.001114949	0	0.015126584241840957
0	0.001123694	0	0.024835068267778763
1	0.001128066	1	0.08936074995817898
0	0.001132438	1	0.02031867684204903
1	0.001136811	1	0.005644388950931095
0	0.001145556	1	0.09617799742273998
1	0.001149928	1	0.04864092393970627
1	0.0011543	1	0.03122470443816494
1	0.001158673	1	0.06312988723622488
0	0.001163045	1	0.027630603253767483
1	0.00117179	1	0.08183198592715217
1	0.001180534	0	0.03152586934593849
1	0.001193651	1	0.10705669250416089
0	0.001198024	0	0.009394841755805123
1	0.001206768	0	0.03711699458642221
1	0.001233002	0	0.01550200896057278
1	0.001263609	1	0.028089599925320532
1	0.001267981	1	0.05020870213723313
1	0.001281098	1	0.07281586982126313
1	0.001289843	1	0.02051802478994646
1	0.001298588	0	0.1705394287335006
1	0.00130296	1	0.07773473979612995
1	0.001307332	1	0.021554269620812073
1	0.001311705	1	0.017012630019776858
0	0.001316077	0	0.01435658486421372
1	0.001324822	1	0.06175089388658408
1	0.001337939	1	0.021703990066448173
1	0.001342311	1	0.07735606416667139
1	0.001346684	1	0.021140511153690148
1	0.001351056	0	0.08401057843202799
1	0.00137729	1	0.08340768823223725
0	0.001386035	0	0.0067182842510579745
1	0.001390407	1	0.03642196021157129
1	0.001407896	1	0.10061558069358434
1	0.001421014	1	0.023096400083143783
1	0.001438503	1	0.04438227174315079
0	0.001442875	1	0.0302097901438228
1	0.001447248	0	0.03431270397053151
1	0.00145162	0	0.024173609552823466
1	0.001469109	0	0.006275601868752573
1	0.001477854	1	0.0210292460284484
1	0.001482226	1	0.01841810329962062
1	0.001486599	1	0.025456956897996125
1	0.001490971	0	0.016444303256473083
1	0.001499716	1	0.018296353155427214
1	0.001512833	1	0.01332473683660227
0	0.001521578	1	0.01455990834573163
1	0.001530322	1	0.017277437275045243
1	0.001534695	1	0.026906294051096086
1	0.001539067	1	0.0325446346589935
1	0.001560929	0	0.009762640765725849
1	0.001569673	1	0.10515075758002974
1	0.00158279	1	0.12926649695821282
1	0.001587163	1	0.021103448214657136
0	0.001591535	1	0.014519965651344236
0	0.00160028	0	0.034082645408342084
1	0.001604652	1	0.005949840262543873
1	0.001609025	1	0.03810745579257721
1	0.001613397	1	0.016769682858423986
1	0.001617769	1	0.04502775278405346
0	0.001622142	1	0.0175035781790633
1	0.001626514	1	0.07456333856272739
1	0.001635259	1	0.04134104643551708
0	0.001644003	0	0.029341327950442312
1	0.001648376	1	0.08775116380167318
0	0.001652748	1	0.01120700452206797
1	0.001661493	1	0.09857966201482742
0	0.00167461	1	0.009606014423099742
1	0.001678982	1	0.020118294635894034
1	0.001692099	1	0.09720606159769597
0	0.001705216	0	0.016523512992436762
0	0.001709589	1	0.03873992648198935
0	0.001727078	1	0.014917075151108293
0	0.001735823	0	0.010103864528356737
1	0.001740195	1	0.00954637392824025
1	0.001744567	1	0.013721078020015987
1	0.00174894	1	0.049547997743332774
1	0.001757684	1	0.02710176539513905
1	0.001762057	1	0.022485660100762275
0	0.001770801	0	0.06368982379865618
1	0.001783918	1	0.016632275012750806
0	0.001788291	1	0.015866840011473416
1	0.001801408	1	0.024976043896101457
1	0.001810153	1	0.021957838314743985
1	0.001827642	1	0.012300526119201646
1	0.001840759	0	0.03253988663306436
1	0.001845131	0	0.06472090838550369
1	0.001849504	1	0.02680559294643775
0	0.001858248	0	0.018591250977515385
1	0.001888855	0	0.02726365338185341
0	0.001901972	0	0.011561697300596502
1	0.001906344	1	0.02776650467746138
0	0.001910717	0	0.015835879363605476
1	0.001915089	1	0.026092238645380114
0	0.001919461	0	0.008394317284261257
1	0.001923834	1	0.08251151192230431
1	0.001928206	1	0.00838565195928605
1	0.001932578	0	0.11814605426117725
1	0.001936951	0	0.0817165047675318
1	0.001941323	0	0.017347511083016704
0	0.001945695	1	0.03368357725232807
1	0.001950068	1	0.010618500574208227
0	0.00195444	1	0.02310435935174497
1	0.001967557	1	0.07158280720596893
1	0.001976302	0	0.015179922368932952
1	0.001980674	1	0.1032606751822625
1	0.001993791	0	0.020783600528663206
1	0.002015653	0	0.06233075237937527
1	0.002024398	1	0.038560178302257726
1	0.002033142	1	0.12938237830680702
1	0.002037515	0	0.03828104803851031
0	0.002041887	1	0.009410571552274672
1	0.002046259	1	0.04500272967301561
1	0.002050632	1	0.04910065360212628
1	0.002063749	1	0.025372538561274877
1	0.002068121	1	0.11361108884118327
1	0.002072494	0	0.11685698850706817
1	0.002076866	1	0.07085829350604782
0	0.002081238	0	0.019535281139769583
1	0.002094355	1	0.022001726901693237
1	0.002111845	1	0.051845862757206145
1	0.002120589	1	0.033985546308214355
1	0.002124962	0	0.02311073440419222
0	0.002142451	1	0.015076055666970364
1	0.002146823	0	0.01102759815778935
1	0.002151196	0	0.008111007614352116
1	0.002173058	1	0.09011810266772913
1	0.002190547	1	0.026334227994343273
1	0.002194919	0	0.01318713343744763
1	0.002225526	1	0.051374688176640114
1	0.00223427	1	0.02358930217240367
0	0.002243015	0	0.011615451960244752
0	0.002247388	1	0.038994573623211216
1	0.00225176	0	0.005819509606615063
1	0.002256132	1	0.055797911927754046
1	0.002260505	1	0.030971531110056415
1	0.002277994	0	0.018612810517561872
0	0.002286739	1	0.013505063877846273
1	0.002291111	0	0.01705299713517563
0	0.002295483	1	0.011964360139449697
1	0.002312973	1	0.029003033808078376
0	0.002330462	1	0.008079407268362693
1	0.002339207	1	0.034574564371110734
1	0.002343579	1	0.02362445518342417
1	0.002347952	1	0.024604537574494444
1	0.002374186	1	0.0024156990391657088
1	0.002378558	1	0.010532265262386207
1	0.00238293	0	0.09446024203607899
1	0.00240042	1	0.038348260558713654
1	0.002409164	0	0.1998414267638852
1	0.002413537	1	0.0140578364972594
1	0.002422281	1	0.062035543398583796
1	0.002431026	0	0.013004113524512084
0	0.002439771	1	0.016544156506812544
1	0.002444143	1	0.035284661689208234
1	0.00245726	1	0.06310804800622888
1	0.002461633	1	0.03522114907527556
0	0.002470377	1	0.028652035138513013
1	0.00247475	1	0.043267680004010996
1	0.002479122	0	0.023874266358260624
1	0.002483494	1	0.1392155150248339
1	0.002496611	1	0.11527304644222354
1	0.002500984	1	0.08592403659687771
1	0.002505356	1	0.05591558427167818
1	0.002514101	0	0.010811802526491415
1	0.002518473	1	0.11666028522149503
1	0.002522846	1	0.019200141184445046
1	0.002527218	1	0.1652949521230406
1	0.00253159	1	0.019692894971345576
1	0.002553452	1	0.2339800081596809
1	0.002562197	1	0.009096668820008086
1	0.002575314	1	0.021097991553090112
1	0.002588431	1	0.026570107232920873
1	0.002592803	1	0.022713680794060404
0	0.002610293	0	0.008398718013412713
1	0.002614665	1	0.0786970111114486
1	0.002619037	1	0.009136722966237633
0	0.002632154	1	0.011805801392555314
1	0.002645271	1	0.09922392517019686
1	0.002654016	1	0.028424762854201827
1	0.002658388	1	0.0846383306453425
0	0.002662761	1	0.018253389895452218
1	0.002667133	1	0.03176880726892861
1	0.002702112	0	0.017228833117848123
1	0.002706484	1	0.12474322890167676
1	0.002715229	1	0.08331822876449589
1	0.002732718	1	0.05285208749293219
1	0.002737091	0	0.058328455935113044
1	0.002741463	1	0.03339881509980306
0	0.002745835	1	0.02290337299136014
1	0.002785186	1	0.01742403752953691
1	0.002789559	0	0.012910463677181431
0	0.002815793	1	0.006528315968133424
1	0.002820165	0	0.018446084399137953
1	0.002824538	1	0.030301827588450334
1	0.002833282	0	0.011942624023949461
0	0.002837655	1	0.03252222598891066
1	0.002868261	1	0.024616802268335566
1	0.002881378	1	0.0946237431817255
1	0.002885751	1	0.016402368476752152
0	0.002890123	1	0.013012627575029134
0	0.002894495	1	0.01584477295077302
1	0.002898868	0	0.035895690096631364
1	0.00290324	1	0.024656660202850535
0	0.002916357	1	0.009836166582605544
0	0.002929474	1	0.0087219627789704
1	0.002933846	0	0.12316591497115702
0	0.002938219	1	0.00947205533103486
1	0.002946963	1	0.02318741478635665
1	0.002955708	0	0.028046765325522527
1	0.002964453	0	0.05360517368955751
1	0.002973197	0	0.029137899751807365
0	0.002995059	0	0.03160700605375943
0	0.002999432	1	0.022996923538662572
1	0.003003804	1	0.009041727719203483
0	0.003008176	1	0.006865980273385492
1	0.003012549	1	0.0030243226555499866
1	0.003016921	1	0.05804106810071782
1	0.003025666	1	0.016198009301734425
0	0.003038783	1	0.027068559895432328
1	0.003047527	0	0.01733425246611849
1	0.0030519	1	0.06963869548888779
1	0.003060644	1	0.05468902128989816
1	0.003065017	1	0.05596036225283662
1	0.003069389	1	0.131350708445949
1	0.003073762	1	0.01819213713689746
0	0.003086879	1	0.01607306242020568
0	0.003091251	1	0.014103505891993417
1	0.003095623	1	0.06999504769678287
1	0.003104368	1	0.048695763137771964
1	0.00310874	1	0.00718320640346554
1	0.003113113	1	0.09541506958069469
1	0.003117485	0	0.1193763873851091
1	0.003130602	1	0.0902831987440203
1	0.003143719	1	0.029166983364022823
1	0.003156836	1	0.013022177710417018
1	0.003161209	1	0.02761478977274151
1	0.003174326	0	0.04715509575552071
0	0.003178698	0	0.00827854580361174
1	0.003187443	1	0.11639834348934912
1	0.003196187	1	0.09141609170243892
1	0.003204932	1	0.015049463697013746
0	0.003218049	1	0.01604582390419901
1	0.003226794	1	0.038419049195125336
1	0.003239911	1	0.01993008184976443
1	0.003270517	1	0.0060439264674833765
1	0.00327489	1	0.01037217025857632
1	0.003283634	1	0.04907945777319362
1	0.003296751	1	0.015115412093643853
1	0.003305496	1	0.020127263483976438
1	0.003314241	1	0.006632468548302343
0	0.003327358	0	0.010422704981797088
1	0.003336102	1	0.08340173385294769
1	0.00334922	1	0.08128844069549407
1	0.003357964	0	0.015500808259732565
1	0.003379826	1	0.14064112569329723
0	0.003392943	1	0.005495781813896816
1	0.003401688	0	0.02993279182616075
1	0.003414805	1	0.07211028286410633
1	0.003419177	1	0.028648359852940616
0	0.003445411	1	0.011131073243960574
0	0.003449784	1	0.009137601956670661
1	0.003458528	1	0.012630648795122282
1	0.003467273	1	0.016776191361558338
1	0.003471645	1	0.043151114536322886
0	0.003476018	0	0.01713965755455358
0	0.00348039	0	0.024383302483930298
0	0.003484762	1	0.03325174915237257
1	0.003489135	0	0.0544189143767026
1	0.003493507	1	0.08964497897130042
1	0.003497879	1	0.1059653419536145
1	0.003502252	1	0.012513530663186835
1	0.003506624	1	0.04368657895407047
0	0.003510996	1	0.01714075067807887
0	0.003519741	1	0.017884665565742985
1	0.003537231	1	0.09520726691487962
1	0.003545975	1	0.08378365932018061
0	0.003559092	1	0.016033191647318208
1	0.003563465	1	0.016107500220538626
1	0.003567837	1	0.017071987948835004
1	0.003572209	1	0.009642666537982502
1	0.003580954	1	0.03213713593446504
0	0.003589699	1	0.037919970147238434
0	0.003607188	1	0.010917290721650841
1	0.00361156	1	0.09978927597974274
1	0.003615933	1	0.17108807599150225
1	0.003620305	0	0.014652448239352238
0	0.003637795	1	0.08510911984703114
1	0.003642167	1	0.09835360021869823
1	0.003659656	1	0.013572357700183125
1	0.003664029	1	0.029873274056010365
1	0.003668401	1	0.08809351286020321
1	0.003690263	1	0.022737007989423564
1	0.003699007	0	0.033366967927986914
1	0.003716497	0	0.01807714359579819
1	0.003720869	1	0.12371110407055463
1	0.003733986	1	0.017896728052124108
1	0.003738359	1	0.033089389863445264
1	0.003742731	1	0.01609409665632602
1	0.003747103	0	0.00936092203525072
1	0.003773337	1	0.10548318258213107
1	0.003790827	1	0.015277577186146085
1	0.003795199	0	0.01356954360930148
0	0.003799572	1	0.06971727792546219
1	0.003808316	1	0.12642506668728967
1	0.003817061	1	0.08412035395559814
0	0.003825806	1	0.04097893114816654
1	0.00385204	1	0.09434005806577483
0	0.003856412	1	0.009745005895256929
1	0.003860784	1	0.015047695492545067
1	0.003873901	1	0.0612908037767221
1	0.003882646	1	0.08354320001221609
1	0.003887018	1	0.07775972686646426
0	0.003891391	0	0.015003485493805915
0	0.003895763	0	0.020325563442621316
0	0.003900136	1	0.02049080162366154
0	0.003904508	1	0.011647219789675048
0	0.003913253	0	0.008279221143428247
1	0.003917625	1	0.036382862601981196
1	0.00392637	0	0.08518415047246268
0	0.003935114	1	0.07441178294599783
1	0.003943859	1	0.11246888044216562
0	0.003952604	1	0.02806036749271606
1	0.003956976	0	0.01145126682880272
0	0.003961348	1	0.013005791754625856
1	0.003970093	1	0.1297199987857651
1	0.003974465	1	0.05614769570003802
1	0.003991955	1	0.08222845100048266
1	0.003996327	0	0.01875725173237974
0	0.004005072	1	0.010754438641662548
0	0.004013817	0	0.023676905669572382
1	0.004018189	1	0.10785340591999237
1	0.004026934	1	0.09289663928640635
1	0.004031306	1	0.04023275404287809
1	0.004044423	1	0.02127594118553602
1	0.00407503	1	0.2027811449245974
1	0.004083774	1	0.013311035288020875
0	0.004088147	1	0.02708260157623387
1	0.004096891	1	0.019786535286112034
1	0.004105636	1	0.050854074434359735
1	0.004114381	1	0.07376745838601755
0	0.004118753	1	0.01970511705256389
1	0.004123125	0	0.01503208387903923
1	0.004158104	1	0.12349755541721212
1	0.004162476	0	0.00670799939233812
1	0.004171221	1	0.029861523417737682
1	0.004175594	0	0.01089298684946329
1	0.004179966	0	0.04591462894545576
0	0.004184338	1	0.06553979195757532
0	0.004197455	1	0.024961445239051448
0	0.004201828	0	0.012125634699874635
0	0.0042062	0	0.006496567413994315
1	0.004210572	1	0.04639714781041876
0	0.004214945	0	0.03060377686869675
1	0.004223689	1	0.02414180251147534
0	0.004228062	1	0.019193334237168805
0	0.004241179	0	0.006881867556733462
1	0.004245551	1	0.02054369108112092
1	0.004249923	1	0.031330811345387594
0	0.004254296	1	0.024981953514500454
1	0.004263041	0	0.003134642554326144
0	0.004267413	1	0.014274012886317675
0	0.004271785	1	0.01906072648537581
1	0.00428053	1	0.32416815555731904
0	0.004284902	1	0.04521637345386001
0	0.004289275	1	0.07781416473611259
0	0.004298019	1	0.028118852669709
1	0.004306764	0	0.021679712930121775
1	0.004315509	1	0.030228436921323803
1	0.004319881	1	0.020486302451892206
0	0.004324253	0	0.02392336295605657
1	0.00433737	0	0.017858814758556864
1	0.004341743	1	0.01402830862851405
1	0.004359232	0	0.012260680274144458
1	0.004363605	1	0.06759875960134684
1	0.004385466	0	0.03588658139729877
1	0.004398583	1	0.15556931907803803
1	0.004402956	1	0.0948790339212261
1	0.004407328	1	0.020158127879368385
1	0.0044117	0	0.014035666104123221
0	0.004416073	1	0.032946737994700444
1	0.004424817	1	0.10169468414546312
1	0.004433562	1	0.03972554234175942
1	0.004437935	1	0.014693578911130453
0	0.004442307	0	0.014744071588048517
0	0.004446679	1	0.013824648222080063
1	0.004455424	0	0.019043564302762894
1	0.004464169	1	0.00817986514078214
0	0.004468541	1	0.020982671319211724
1	0.004477286	1	0.020181888896152165
1	0.004507892	1	0.02182745626911793
1	0.004512264	1	0.032334670358259876
0	0.004525381	1	0.009169973169211332
1	0.004534126	1	0.033371473766590165
1	0.004538499	1	0.10763103518311745
1	0.004542871	1	0.031302587163336955
1	0.004547243	1	0.02108683459036985
0	0.004551616	0	0.02113349090946801
1	0.004555988	1	0.031153610839357773
1	0.004569105	1	0.11546806052579328
1	0.00457785	1	0.017984122003756337
1	0.004582222	0	0.017144507527392754
0	0.004586594	0	0.01473243427425677
1	0.004590967	1	0.07824823922900083
1	0.004595339	1	0.06774679113251711
1	0.004604084	1	0.013013334360880613
1	0.004612828	1	0.011464124887347842
1	0.004625946	0	0.007985035677805659
1	0.004639063	1	0.024370405912845578
1	0.004643435	1	0.03725403454984865
0	0.004660924	1	0.10522861602699102
1	0.004674041	1	0.022823919911607506
1	0.004700275	1	0.015364512812540932
0	0.00470902	0	0.01798698369552978
1	0.004713393	1	0.007402681219286455
1	0.004717765	1	0.04477029290991244
1	0.00472651	1	0.05292003070874962
1	0.004735254	1	0.011488452239985408
1	0.004752744	1	0.01941117718347878
1	0.004757116	1	0.013637251332232586
0	0.004765861	0	0.04364091946608469
1	0.004770233	1	0.017643911364500314
1	0.004778978	0	0.039365712774723026
1	0.00478335	1	0.11555437827665493
0	0.004787722	0	0.01883632890265585
1	0.004792095	1	0.0242540857086502
0	0.004796467	1	0.009193407010919962
0	0.004800839	1	0.010642514058169508
0	0.004805212	1	0.017167497998975323
1	0.004809584	0	0.11715943946504437
0	0.004818329	1	0.018307508065101313
1	0.004827074	0	0.026359262702964948
0	0.004835818	1	0.015209154021276025
0	0.004844563	0	0.014239012569019868
1	0.004848935	1	0.0129554222471749
1	0.004853308	1	0.1444399600105637
0	0.00485768	1	0.01574744795320034
0	0.004862052	1	0.020711616608605415
1	0.004866425	0	0.009437999930883534
1	0.004883914	1	0.02574674723763477
1	0.004897031	1	0.04047597239686442
1	0.004914521	1	0.07121422467742147
1	0.004927638	1	0.0283460725495381
1	0.004949499	0	0.010795721585159629
0	0.004953872	0	0.010575068334546618
1	0.004980106	1	0.03329409240665084
1	0.00500634	1	0.010564101409669268
0	0.005015085	1	0.016077417938378358
1	0.005023829	1	0.04763811231670554
1	0.005028202	1	0.0360851741651298
1	0.005036946	1	0.044863871988754515
1	0.005045691	1	0.013398037346204867
1	0.005054436	1	0.027318932928789914
0	0.005058808	1	0.049700397229010214
0	0.00506318	0	0.022570063262088047
1	0.005067553	0	0.07514582079822917
1	0.005071925	1	0.0729776824769107
0	0.005076297	1	0.10361975145390095
1	0.005102532	1	0.015303991648756558
1	0.005111276	1	0.0064758891912920285
0	0.005120021	1	0.056692301980338526
1	0.005128766	1	0.16358968676323768
1	0.005133138	1	0.07984636628659779
1	0.00513751	1	0.010015389271389015
1	0.005141883	1	0.09389907083327444
0	0.005146255	1	0.02104680858548791
1	0.005159372	1	0.036838135789119035
1	0.005168117	1	0.055922946281400314
0	0.005172489	0	0.01448872449021678
1	0.005181234	1	0.0024679381327726816
1	0.005194351	0	0.017109177585079818
1	0.005198723	1	0.060179572455624934
0	0.00521184	0	0.01780097846395893
1	0.005220585	1	0.018870058512480095
1	0.005224957	1	0.03818139000798933
1	0.00522933	1	0.010929766215869073
1	0.005233702	0	0.08535868768760767
1	0.005238074	1	0.07186952725814229
1	0.005251191	1	0.014876303716816516
1	0.005255564	1	0.01112782666683547
